Message_Body,Label,Sub_Category
"Your transfer money via NPSB TK 42694.79 has been reversed successfully 

Balance: Tk 1714.65 

Date & Time: 30/01/2025 08:25",Ham,Real_Nagad
অভিনন্দন! নগদ লটারিতে আপনি 7886.73 টাকা জিতেছেন। এখনই কল করুন: 01778014605।,Spam,Lottery
অভিনন্দন! নগদ লটারিতে আপনি 10398.59 টাকা জিতেছেন। এখনই কল করুন: 01556832975।,Spam,Lottery
"Payment to Daraz Bangladesh is successful.

Tk: 21385.41

TxnID: FXI5N53E

Balance: Tk 13730.81

26/02/2025 07:06",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 36299.78

Receiver: 01452606901

TrxID: 0JXYO6HF

Bal: Tk 7988.82

23/04/2026 09:19",Ham,Real_Nagad
Nagad refund of 34477.89 BDT is waiting for you. Confirm PIN with agent: 01441325326.,Spam,Fake_Refund
"Dear Mohammed Rahman,

Your account 01689410371 is blocked for all IN activities. Such as : Cash In etc.",Ham,Real_Nagad
Apni 20215.61 tk disbursement er jonno select hoyechen. Verify: http://nagadbangla-nagad.net,Spam,Phishing
"EMI Payment to BTCL Broadband is successful.

Amount: Tk 45842.36

Member Name/Code: 24894384

Fee:29.79

TxnId: 2Y8LZ8CV

14/02/2026 15:01",Ham,Real_Nagad
"Money Received.

Amount: Tk 44741.1

Sender: 01573734061

Reference: Business

TxnID: G04JGSQO

Balance: Tk 11400.26

28/02/2026 19:18",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01923576332 immediately to restore.,Spam,Phishing
"Disbursement Received.

Amount: Tk 6657.93

TxnID: 54UKIGDI

Balance: Tk 51282.86

Thank you",Ham,Real_Nagad
Apnar Nagad e 11326.5 taka cashback pending. Claim: http://nagadbangla.com/nagad,Spam,Phishing
"Bill Payment to GP Internet is successful.

Amount: Tk 440.76

Fee : 24.51

TxnId: KX7EEDTJ

06/11/2025 06:45",Ham,Real_Nagad
"Dear Mohammed Rahman,

Your account 01002007565 is blocked for CASH OUT activity.",Ham,Real_Nagad
Nagad: Payment of 24884.87 BDT to 01662159714 successful. Not you? Call 01662159714.,Spam,Fake_Transaction
"Dear Fatema Khatun,

Your account 01360215787 is suspended.",Ham,Real_Nagad
নগদ অফার: 16488.39 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01568042438।,Spam,Phishing
Nagad: 44385.21 tk refund pending apnar account e. Receive korte OTP deen: 01750993967.,Spam,Fake_Refund
ALERT: Your Nagad account is suspended. Call 01595494704 immediately to restore.,Spam,Phishing
"Recharge to DESCO Electricity is successful.

Amount: Tk 35312.84

Fee :13.09

Meter No:76425800

TxnId: BMZRR45E

17/02/2025 06:55",Ham,Real_Nagad
অভিনন্দন! নগদ লটারিতে আপনি 7886.73 টাকা জিতেছেন। এখনই কল করুন: 01778014605।,Spam,Lottery
Nagad offer: Send 16.11 BDT to 01860866938 and get 12781.63 BDT instantly!,Spam,Phishing
"কৃষি তথ্য সার্ভিস সম্মানী ভাতা বাবদ আপনার হিসাবে 42678.99 টাকা জমা হয়েছে।.

test",Ham,Real_Nagad
"Lifting request approved.

Tk 39012.45.

TxnID: 21XJ7WWU

22/02/2025 03:29





ইউনিকোড চেক",Ham,Real_Nagad
Congratulations! You won 34572.11 BDT in Nagad Lucky Draw! Call 01900544575 to claim.,Spam,Lottery
"Cash In successful. 

Tk 26916.56

Uddokta: 01803791487

TxnID: KFK7Y6QX

Bal: 7417.18

14/09/2025 03:11",Ham,Real_Nagad
"Sorry, your Nagad Account profile was not upgraded. Please contact your nearest Uddokta Point or call 16167",Ham,Real_Nagad
"Bill Payment of Tk 38108.37 from 01687951724 is successful.

TxnId: QNVCEQFG

Commision : 1.63

14/09/2025 23:46",Ham,Real_Nagad
URGENT Nagad notice: KYC expired. Update now at http://nagadbangla-nagad.net,Spam,Phishing
Nagad account verify na korle block hobe. Ekhoni call korun: 01623941114.,Spam,Phishing
নগদ অফার: 48963.68 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01528637207।,Spam,Phishing
"B2M received.

Tk 49997.59

DSO: 01399233175

TxnID: Y5YPUPLV

Balance: Tk 36043.7

09/03/2025 06:41",Ham,Real_Nagad
"Mobile Recharge Successful.

Amount: Tk 36869.04

Mobile: 01682065766

TrxID: JXTJGCED

Bal: Tk 36536.37

20/08/2025 08:44.",Ham,Real_Nagad
"Congrats! You've received Cash-Back 142.63 BDT for 49795.92 BDT

Bal: Tk 15898.85

27/10/2025 02:18

For Details Call 16167",Ham,Real_Nagad
You have received refund of tk37503.82 Trxn ID Y9IXFY1Z from Pathao for your payment made on 14/02/2026 03:31 of tk 7260.56 Trxn ID C8IO3TD3.,Ham,Real_Nagad
"DPS Redemption Successful

DPS A/C: DPS431777

Transferred Amt: Tk 5724.66

Closing Fee: Tk 194.0

TxnId: OSAQ3EQ8

19/02/2025 01:13",Ham,Real_Nagad
Nagad detected login from unknown device. Secure your account: 01976102857.,Spam,Phishing
Your Nagad account will be BLOCKED. Verify at: http://nagad-secure-bd.com,Spam,Phishing
"Sorry, your account verification Failed.",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01406456980.,Spam,Phishing
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01700971051।,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01741398710.,Spam,Phishing
You are selected for Nagad Eid prize of 45052.66 BDT. Call 01557241132 within 1 hour.,Spam,Lottery
Nagad Security: Unusual activity detected. Share OTP with agent 01481618141 now.,Spam,Phishing
Nagad: 26203.79 tk refund pending apnar account e. Receive korte OTP deen: 01894343436.,Spam,Fake_Refund
Nagad diche 45110.9 tk Eid gift! Pote verify korun: http://nagad-nagadbangla.net.,Spam,Phishing
Your Nagad account will be BLOCKED. Verify at: http://nagad-verify-now.com,Spam,Phishing
জরুরি: নগদ থেকে 21018.08 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01584163246।,Spam,Phishing
"B2B Received. 

Amount: Tk 29747.63

Sender: 01776597845

TrxID: DCJS924W

Bal: Tk 73545.51

17/11/2025 12:16",Ham,Real_Nagad
Refund of Tk 33004.55 is successful. TrxID 8FSV871Y at 01/01/2026 09:25.,Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01875470310।,Spam,Phishing
"Sorry, your Nagad Account profile was not upgraded. Please contact your nearest Uddokta Point or call 16167",Ham,Real_Nagad
You are selected for Nagad Eid prize of 30682.56 BDT. Call 01475992444 within 1 hour.,Spam,Lottery
"Bill Payment of Tk 37730.96 from 01555146295 is successful.

TxnId: XFI3UBM9

24/11/2025 06:50",Ham,Real_Nagad
"Bill Payment to DOT Internet is successful [test purpose from Redwan]

Amount: BDT 48605.02

User ID: 61356129

Fee:18.14

TxnId: LKW1XSRQ

31/05/2025 21:31",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01358210719।,Spam,Phishing
"Cash In successful. 

Tk 19235.16

Uddokta: 01996150138

TxnID: 5FF1BL08

Bal: 23244.69

03/04/2025 03:57",Ham,Real_Nagad
Apnar Nagad e 45771.16 taka cashback pending. Claim: http://verify-now.com/nagad,Spam,Phishing
"Transfer Money - NPSB Successful 

Tk 43430.83 transferred

To: Ac. 01323456476, Pubali Bank

NPSB Fee: 9.1 (Incl VAT)

Ref: REF78132 

Txn ID: SNV9RR49

Balance: Tk 17922.42 

Date & Time: 18/08/2025 20:50

Target Account Number (Masked) : 01672471897 

Target Institution Name: City Bank 

Nagad TrxnId : K8CH3Z3D 

Reference: REF27527 

Amount: 9561.66  

Total Fee (Fee+VAT): 1.89 

Transaction Date & Time-DFS: 13/04/2025 19:09 

New Balance: 70317.39",Ham,Real_Nagad
Apnar Nagad theke 26053.2 tk suspicious transaction. Cancel korte OTP: 01901300764,Spam,Phishing
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01761307419,Spam,Phishing
"Disbursement Received.

Ref: 01902178206

Amount: Tk 1260.05

TrnxID: XZRB188E

Balance:TK 25692.83

18/07/2025 20:42",Ham,Real_Nagad
"Bill Payment of Tk 26531.8 from 01743171249 is successful.

TxnId: 1BMQF7ZK

Commision : 48.69

06/03/2026 22:44",Ham,Real_Nagad
"Deposit to VISA Debit Card is successful.

Card: **** **** **** 7035

Amount: Tk. 11064.51

Fee: Tk. 8.39

TxnID: ARPKFZQF

26/07/2025 13:42",Ham,Real_Nagad
You sent 28528.21 BDT to 01628546862 via Nagad. Call 01628546862 if this was a mistake.,Spam,Fake_Transaction
আপনার নগদ থেকে 27590.47 টাকা 01698365455 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01698365455।,Spam,Fake_Transaction
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
"Send Money 

Amount: Tk 35369.87

TxnID: FWTJSJFF",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 25273.81

Receiver: 01735591770

TrxID: 8VK9QKAV

Bal: Tk 77213.84

02/02/2025 15:53",Ham,Real_Nagad
"Payment Successful.

Tk 2369.55

Merchant: Shohoz

TxnID: LZS34JTG

Balance: Tk 52363.29

07/07/2025 18:41",Ham,Real_Nagad
"Lifting request approved.

Tk 36227.72.

TxnID: Z7Q0I9BL

02/02/2026 22:54





ইউনিকোড চেক",Ham,Real_Nagad
জরুরি: নগদ থেকে 40333.26 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01479970981।,Spam,Phishing
"B2B Received. 

Amount: Tk 20568.94

Sender: 01861535300

TrxID: XU3K8JB7

Bal: Tk 79891.47

16/12/2025 08:50",Ham,Real_Nagad
"Mobile topup successful

Tk 3321.74

Fee: Tk 15.94

Commission: Tk 34.42

Mobile: 01350645404

TxnID: ALULDRYH

Bal: Tk 39839.17

20/02/2026 21:21",Ham,Real_Nagad
Transaction of Tk 48508.75 from 01355380450 is reversed. Balance Tk 39976.8. TrxID L90AOBT3 at 10/02/2026 19:39,Ham,Real_Nagad
"Bill Payment of Tk 1939.89 from 01627955944 is successful.

TxnId: 422TA83R

18/10/2025 17:59",Ham,Real_Nagad
"Tk 17363.24 received from Card Ac. 01538045051 via NPSB.

From: City Bank

Txn ID: RAU7BWHZ 

Balance: Tk 27505.26 

Date & Time: 21/05/2025 01:29



Source Account Number (Masked) : 01421841153 

Source Institution Name : Shohoz 

RRN (Retrieval Reference Number): 967091529043 

Nagad TrxnId : KCRX6SFJ 

Amount : 22658.57 

Fee :1.8 

VAT : 4.97 

Total Fee (Fee+VAT) : 2.17 

Final Amount (Amount+ Total Fee) : 

47082.8 

Transaction Date & Time-DFS : 05/10/2025 11:00 

Transaction Date & Time-NPSB : 

04/09/2025 02:03 

New Balance: 62946.83",Ham,Real_Nagad
Nagad lucky winner apni! 23933.22 tk nite WhatsApp korun: 01605030615.,Spam,Phishing
"DSO PIN Change Request.

Account: 01600167403

Token: 590785

Expiry: 00:43:00",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 47680.31

Receiver: 01441784592

TrxID: 9FB02H6F

Bal: Tk 53874.42

28/02/2025 02:42",Ham,Real_Nagad
"Cash In successful. 

Tk 38437.17

Merchant: 01533045216

TxnID: JSSZWD0W

Com: 49.37

Bal: 38796.31

19/12/2025 19:59",Ham,Real_Nagad
"B2M Transfer successful.

Tk 8557.47

Fee: Tk 14.92

Merchant: 01962490669

TxnID: MDK5N9SZ

Balance: Tk 72328.99

06/09/2025 19:34",Ham,Real_Nagad
Transaction Commission of Month,Ham,Real_Nagad
"Transaction Adjustment

Amount Realized: Tk 49150.54

Txn ID: K9TR74QG

Ref Txn ID: EFQJG02U

Balance: Tk 60631.16

31/03/2025 19:54

Remarks: Bonus

For details, please contact 16167.",Ham,Real_Nagad
জরুরি: নগদ থেকে 7740.51 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01883918233।,Spam,Phishing
"Disbursement (Txn Adjustment)

Amount: Tk 36756.97

Txn ID: W82LK2N7

Ref Txn ID: H9G1A07H

Balance: Tk 63855.3

02/03/2026 22:04

Remarks: Bonus

For details, please contact 16167.",Ham,Real_Nagad
"Fund Transfer

Amount: Tk 22613.79

Txn ID: DJ5CUYDA

Balance: Tk 78813.27

07/01/2025 00:20

Bonus

For details, please contact 16167",Ham,Real_Nagad
Nagad diche 36260.39 tk Eid gift! Pote verify korun: http://nagad-secure-bd.net.,Spam,Phishing
"Never Share TOKEN or PIN.

PIN Change Request.

Account: 01382304818

Token: 705239

Expiry: 00:35:00",Ham,Real_Nagad
নগদ অফার: 14651.26 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01388848150।,Spam,Phishing
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01862298483.,Spam,Phishing
Your Nagad account will be BLOCKED. Verify at: http://nagad-secure-bd.com,Spam,Phishing
"<#> DSO Device Change Request.

Account: 01321777967

Token: 515898

Expiry: 18:42

UID: ecb8b75ba2face89c435ec9378caef5c",Ham,Real_Nagad
"Sorry, your account verification Failed.",Ham,Real_Nagad
Welcome to the Nagad family.You will get a confirmation sms within 72 hours.,Ham,Real_Nagad
WARNING: Nagad detected 46206.82 BDT unauthorized transaction. Cancel: call 01940536522.,Spam,Phishing
Apnar Nagad e 42815.14 taka cashback pending. Claim: http://helpdesk.com/nagad,Spam,Phishing
Apnar Nagad e 42815.14 taka cashback pending. Claim: http://helpdesk.com/nagad,Spam,Phishing
Apnar Nagad e 21591.03 taka cashback pending. Claim: http://mfs-reward.com/nagad,Spam,Phishing
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01829458960।,Spam,Phishing
"Send Money to 01534624046 is reversed as receiver didn't open Nagad A/C within time frame.

Amount: Tk 47577.16

Balance: Tk 46263.93

TxnID: DQDDAQJR",Ham,Real_Nagad
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01756210890।,Spam,Phishing
Nagad Security: Unusual activity detected. Share OTP with agent 01986395727 now.,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01668251378.,Spam,Phishing
"B2M received.

Tk 23856.28

DSO: 01784613412

TxnID: O878IYHH

Balance: Tk 14330.84

04/05/2026 14:55",Ham,Real_Nagad
"Bill Payment of Tk 34102.74 from 01437859831 is successful.

TxnId: DAFS1IYM

15/05/2026 19:47",Ham,Real_Nagad
"Zakat Received.

From: 01577560227.

Amount: Tk 19975.92

TxnID: AHNOX8FK

Balance: Tk 64127.81

12/01/2026 09:57",Ham,Real_Nagad
Cash Out of 15617.01 BDT from your Nagad account. TrxID CZ6EIMB9. Not you? Call 01314266224.,Spam,Fake_Transaction
"DMO verification.

Tk 3616.92

Passcode: 3718

Mob: 01937521669

OTP: 624783

Expire date: 18:56",Ham,Real_Nagad
ALERT: Your Nagad account is suspended. Call 01701621567 immediately to restore.,Spam,Phishing
"Dear user, you have a PENDING refund of 31329.16 BDT from Nagad. Call 01422697292 to receive.",Spam,Fake_Refund
"Bill Payment to BTCL Broadband is successful.

Amount: Tk 8332.89

Passport No: 67293719

Fee:7.59

Commision : 15.81

TxnId: 8XNLO50D

22/11/2025 18:49",Ham,Real_Nagad
"DPO redeem successful.

Tk 6251.85

Mob: 01431929520

TxnID: H8JWWDXV

Fee: Tk 29.45

Bal: Tk 13861.81

16/11/2025 23:57",Ham,Real_Nagad
"Congrats! You've received Cash-Back 41.66 BDT for 14771.6 BDT

Bal: Tk 36417.88

22/04/2025 09:52

For Details Call 16167",Ham,Real_Nagad
Nagad: 17569.08 tk refund pending apnar account e. Receive korte OTP deen: 01334270576.,Spam,Fake_Refund
Congratulations! You won 11359.75 BDT in Nagad Lucky Draw! Call 01529448927 to claim.,Spam,Lottery
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01947520651,Spam,Phishing
Nagad lucky winner apni! 35174.79 tk nite WhatsApp korun: 01638913454.,Spam,Phishing
"B2B Received. 

Amount: Tk 19324.18

Sender: 01954381991

TrxID: EYZILJ29

Bal: Tk 21614.71

17/01/2025 21:27",Ham,Real_Nagad
"Your PIN setup has been successful and Virtual Card number is 4276440929914255. Do not share your PIN with others. For more information, please call 16167.",Ham,Real_Nagad
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://verify-now-nagad.net,Spam,Phishing
"B2M Transfer successful.

Tk 38530.98

Fee: Tk 37.64

Merchant: 01960733051

TxnID: SHB0OQVS

Balance: Tk 17922.43

29/05/2025 12:09",Ham,Real_Nagad
You are selected for Nagad Eid prize of 7323.66 BDT. Call 01759092693 within 1 hour.,Spam,Lottery
"Congrats! You've received Cash-Back 219.96 Tk for Cash Out of 12215.11 Tk.

10/02/2025 01:08

For Details Call 16167",Ham,Real_Nagad
Nagad helpdesk: 20751.55 BDT refund pending. Send OTP to agent 01306236022 to release.,Spam,Phishing
আপনার নগদ ওয়ালেটে 22462.31 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01406324082।,Spam,Phishing
